34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	34952	
34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	34406	
33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	33860	
33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	33314	
32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	32768	
32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	32221	
31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	31675	
31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	31129	
30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	30583	
30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	30037	
29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	29491	
28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	28945	
28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	28398	
27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	27852	
27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	27306	
26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	26760	
26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	26214	
25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	25668	
25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	25122	
24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	24576	
24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	24029	
23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	23483	
22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	22937	
22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	22391	
21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	21845	
21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	21299	
20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	20753	
20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	20206	
19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	19660	
19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	19114	
18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	18568	
18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	18022	
17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	17476	
16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	16930	
16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	16384	
15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	15837	
15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	15291	
14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	14745	
14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	14199	
13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	13653	
13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	13107	
12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	12561	
12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	12014	
11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	11468	
10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	10922	
10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	10376	
